gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	entrez	symbol	ensgene	description
10762	49.65537267300707	-2.550930835657961	1.0103976166455721	9.822002390740065e-5	6.269137045791813e-4	10762	NUP50	ENSG00000093000	nucleoporin 50
5708	670.6816332942273	-1.2985887408722476	0.3950486014923865	9.890662738076528e-5	6.30882292840732e-4	5708	PSMD2	ENSG00000175166	proteasome 26S subunit ubiquitin receptor, non-ATPase 2
14415	27.189470942625377	-1.3697897714227807	0.39563339932555347	9.913694289129562e-5	6.321441827023276e-4	14415	NA	NA	NA
12460	55.959389183334125	-1.955507659630411	0.6725708769275928	9.970078218070177e-5	6.351151954234492e-4	12460	NA	NA	NA
15523	20.720638444779897	-1.4981699117183784	0.4386867948810521	1.000792370542769e-4	6.371089408941063e-4	15523	NA	NA	NA
15247	17.236791712461827	-1.900543754736577	0.5704960480230172	1.0040392108641857e-4	6.389668764757332e-4	15247	NA	NA	NA
6602	593.8064763746954	-1.0502049824233501	0.3009196289037458	1.009025464497148e-4	6.413012594571848e-4	6602	SMARCD1	ENSG00000066117	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1
10345	217.6399872086376	-1.7811149078654738	0.6149606432571071	1.0225617802141348e-4	6.48844956137831e-4	10345	TRDN	ENSG00000186439	triadin
3521	1081.5093501867984	-1.2074391403009188	0.3590123605455142	1.0263242082878694e-4	6.51020059240229e-4	3521	NA	NA	NA
14634	14.934185364181163	-1.6981206034109533	0.5013790101636265	1.0285539794042493e-4	6.522218635772595e-4	14634	NA	NA	NA
127	14987.98402663821	-1.2772266769536218	0.3901735298095894	1.0296906599928146e-4	6.525174188902692e-4	127	ADH4	ENSG00000198099	alcohol dehydrogenase 4 (class II), pi polypeptide
10042	113.23945785997077	-1.6019157993524868	0.5235342872046426	1.0521364871898029e-4	6.658740870634393e-4	10042	HMGXB4	ENSG00000100281	HMG-box containing 4
4549	935.7671885965489	-1.247257604035046	0.3715480741449121	1.0542905121834385e-4	6.668036287813422e-4	4549	RNR1	NA	s-rRNA
10638	150.33431941548088	-1.4128452347686677	0.429412678445725	1.0542895194665969e-4	6.668036287813422e-4	10638	NA	NA	NA
6099	789.2656234107546	-1.199232964873177	0.35211456018381015	1.061107082475887e-4	6.704611990929622e-4	6099	NA	NA	NA
9303	189.90174632491494	-1.327817204122415	0.399665790676034	1.06409210003826e-4	6.721290606570781e-4	9303	SNORD25	ENSG00000275043	small nucleolar RNA, C/D box 25
6274	668.7804416008254	-1.0824913137278087	0.298856350410296	1.064888385599528e-4	6.724097673864296e-4	6274	S100A3	ENSG00000188015	S100 calcium binding protein A3
5162	696.1235609073279	-1.244631094333994	0.37281406199387584	1.066155497268291e-4	6.727773064960509e-4	5162	PDHB	ENSG00000168291	pyruvate dehydrogenase E1 subunit beta
13121	52.07199620009942	-1.8994980809121227	0.6563253782601328	1.0865862076462951e-4	6.845598636129669e-4	13121	NA	NA	NA
15304	14.977491635166354	-1.6664168321140236	0.49375488663149963	1.0884899981261094e-4	6.855373415382593e-4	15304	NA	NA	NA
7953	360.27224729191545	-1.1194913447198689	0.325090782008637	1.0894836065129193e-4	6.859411344661249e-4	7953	NA	NA	NA
11839	90.43777269576219	-1.0293708715178949	0.28921195909757963	1.0905748294385007e-4	6.864061046475634e-4	11839	NA	NA	NA
13011	42.09651319720546	-1.6977836192590179	0.490269685747902	1.0955560897171379e-4	6.893183660518985e-4	13011	NA	NA	NA
6256	91.16642580518736	-1.7113462858960804	0.4938709803364447	1.0990377530058757e-4	6.90838944161736e-4	6256	RXRA	ENSG00000186350	retinoid X receptor alpha
7877	392.5744653283651	-1.198829666308471	0.3548411736125862	1.1005642489823588e-4	6.91351867315871e-4	7877	NA	NA	NA
6528	315.0889070323413	-1.3469067023977748	0.4035347324419151	1.1023181846767145e-4	6.922302094867228e-4	6528	SLC5A5	ENSG00000105641	solute carrier family 5 member 5
8574	291.88262918236273	-1.3861007525487017	0.4327449195555591	1.1160769588140498e-4	7.001925756118705e-4	8574	AKR7A2	ENSG00000053371	aldo-keto reductase family 7 member A2
4531	563.251121940469	-1.161008214803309	0.33818233588863805	1.1184764415879685e-4	7.012458128138999e-4	4531	MTL3P	NA	metallothionein-like 3, pseudogene
13511	19.447899686317804	-1.8066915829287662	0.5535330161242727	1.1323890942693139e-4	7.097399086497622e-4	13511	NA	NA	NA
8477	567.2024434613721	-1.1433115008321668	0.33490299811906393	1.1411039022560825e-4	7.147416492373872e-4	8477	GPR65	ENSG00000140030	G protein-coupled receptor 65
12553	76.84745363680076	-1.599424436721057	0.47261881971564795	1.1417393410812948e-4	7.148768005109484e-4	12553	NA	NA	NA
12178	35.24702799985997	-1.3290665765263778	0.38559343259335754	1.1663109143872914e-4	7.279530694320423e-4	12178	NA	NA	NA
16228	9.610926026060449	-3.0414382364639763	0.9980033574543599	1.1708919055727907e-4	7.305779857118333e-4	16228	NA	NA	NA
16764	9.279909554023504	-3.0865997545395865	0.9622343209279008	1.180287139048081e-4	7.357324795968836e-4	16764	NA	NA	NA
13817	45.62768812941729	-1.4433091496013175	0.4192471807125872	1.1962907855541295e-4	7.445159890524118e-4	13817	NA	NA	NA
9251	174.50744598088966	-1.584526523711409	0.5266195877719	1.2421711818099616e-4	7.706054628372223e-4	9251	NA	NA	NA
11907	124.38283496051343	-1.6917248477345503	0.49321342370753085	1.2609491064398073e-4	7.80761392313875e-4	11907	NA	NA	NA
14219	17.29979927190935	-1.6835395566198554	0.5165366591613354	1.2618493572839686e-4	7.810703035020138e-4	14219	NA	NA	NA
9987	109.2968590334364	-1.5229505697233348	0.49280454683946495	1.2904108463711173e-4	7.969751025461223e-4	9987	HNRNPDL	ENSG00000152795	heterogeneous nuclear ribonucleoprotein D like
18567	4.98879040819095	-4.295371401655275	1.4940575613405833	1.2903899082382527e-4	7.969751025461223e-4	18567	NA	NA	NA
4324	747.871546688021	-1.5706231982969074	0.5276180378249016	1.2984509730731408e-4	8.013743111071396e-4	4324	MMP15	ENSG00000102996	matrix metallopeptidase 15
18198	5.639842555232646	-3.7313863823609634	1.2414202126802703	1.3084778448694021e-4	8.065976350650439e-4	18198	NA	NA	NA
10372	28.581214453176603	-1.2066801095466444	0.3486960073793128	1.3142752185738653e-4	8.099148204137426e-4	10372	NA	NA	NA
12077	24.346211991083074	-1.7801851372093425	0.5575872066730995	1.3272260241251545e-4	8.168610264231382e-4	12077	NA	NA	NA
13249	23.693691769942394	-1.5887578242122435	0.48187619086851186	1.3279653352246654e-4	8.170576474488528e-4	13249	NA	NA	NA
11703	125.68729822195989	-1.5305706856441033	0.4555717861315325	1.3333201340477667e-4	8.198339061201766e-4	11703	NA	NA	NA
13123	37.39632034972751	-1.9194627324480271	0.6196852282974357	1.3342145628415873e-4	8.200024905039813e-4	13123	NA	NA	NA
9602	154.02790007119066	-1.3205400684566757	0.40988071309521884	1.3674874415841695e-4	8.384585097879497e-4	9602	NA	NA	NA
11853	29.687632338099434	-1.5415594269759074	0.472754057200217	1.3695454877923479e-4	8.3919158494732e-4	11853	NA	NA	NA
13156	48.50190979195984	-1.8685482480309847	0.6592346733383853	1.3761849913828227e-4	8.421992489717332e-4	13156	NA	NA	NA
6087	371.3749601974338	-1.0924151890907752	0.3209187698356715	1.380371423466638e-4	8.444957017316642e-4	6087	RNY4P1	NA	RNY4 pseudogene 1
1279	3878.8917653797953	-1.2006613751720343	0.3674143022771011	1.385749605554253e-4	8.472533167983448e-4	1279	COL1AR	NA	collagen type I alpha receptor
7908	545.630744041702	-1.4444500943061096	0.4704335845541377	1.3881802019779276e-4	8.479402043531843e-4	7908	EOS	NA	eosinophilia, familial
10288	202.66636249520363	-1.5207488844277695	0.5018574149521795	1.4065894456425629e-4	8.58874867033778e-4	10288	LILRB2	ENSG00000131042	leukocyte immunoglobulin like receptor B2
16421	8.628374622987854	-3.3603237744415253	1.1247017623192166	1.4154542815733253e-4	8.629748049404287e-4	16421	NA	NA	NA
14174	38.86563847203169	-1.4929182265311993	0.441376820294271	1.4159708608111658e-4	8.630193837220826e-4	14174	NA	NA	NA
6163	366.1276156446713	-1.3813693943840626	0.43641507079377057	1.4261151332330417e-4	8.683863143882423e-4	6163	RPL32P1	ENSG00000224796	ribosomal protein L32 pseudogene 1
12078	65.13815885179716	-1.1170790461427762	0.3248676701116805	1.4361009277814028e-4	8.739199548328291e-4	12078	NA	NA	NA
14761	18.28717086789868	-1.7194672394375843	0.5250891779862459	1.4427268253951078e-4	8.774033359066936e-4	14761	NA	NA	NA
12493	41.323389093731144	-1.6895519955698837	0.4979419837049705	1.4503877402203278e-4	8.817868107600062e-4	12493	NA	NA	NA
16689	13.439167167225643	-2.034451287358802	0.6568398199965086	1.4532762786370647e-4	8.82991247535308e-4	16689	NA	NA	NA
1521	2057.0761605937905	-1.139191042777649	0.34292965954608257	1.4697407836707104e-4	8.921110323619479e-4	1521	CTSW	ENSG00000172543	cathepsin W
10562	208.07322714880988	-1.0103916753376254	0.2894785452891834	1.5215107688200128e-4	9.201404932258008e-4	10562	OLFM4	ENSG00000102837	olfactomedin 4
4374	1113.665515712939	-1.4377638477277033	0.4739183205097637	1.525459858884406e-4	9.21655621728441e-4	4374	NA	NA	NA
16003	11.294907921304842	-2.341444018743833	0.7527879712501118	1.5259104944293907e-4	9.21655621728441e-4	16003	NA	NA	NA
14226	14.415242952529608	-1.7077646618461677	0.5230182761204805	1.5414086183877207e-4	9.289982385395923e-4	14226	NA	NA	NA
8673	465.6622912949909	-1.194992925838754	0.3507259084404895	1.553258418092505e-4	9.34692704839154e-4	8673	VAMP8	ENSG00000118640	vesicle associated membrane protein 8
9696	116.03101099917401	-1.0598344596042224	0.30721820302986186	1.5548610541784945e-4	9.353678817733441e-4	9696	CROCC	ENSG00000058453	ciliary rootlet coiled-coil, rootletin
10368	137.96393298555375	-1.3527027906527496	0.427979373753727	1.5652230687606888e-4	9.41019652182631e-4	10368	CACNG3	ENSG00000006116	calcium voltage-gated channel auxiliary subunit gamma 3
8009	455.2070003480825	-1.2567195699208866	0.39078157682071607	1.572071134498194e-4	9.445531444417831e-4	8009	LALL	NA	Lymphomatous acute lymphoblastic leukemia
14636	20.25647192708527	-1.43115019654411	0.4299558299566615	1.5836887894320838e-4	9.509462366904592e-4	14636	NA	NA	NA
14546	24.8069248843481	-1.5765054585927212	0.4868968997239181	1.5842932855975273e-4	9.510157813390955e-4	14546	NA	NA	NA
15437	8.186322873327965	-3.6875386097698994	1.2886871130190125	1.5895769020746132e-4	9.535991396816908e-4	15437	NA	NA	NA
11815	85.38944872171126	-1.1408094219402265	0.3394104232466453	1.5944970244315265e-4	9.562559812777176e-4	11815	NA	NA	NA
15498	11.92078853675677	-3.075316941025455	1.1233068478733987	1.602294298293859e-4	9.600446225091377e-4	15498	NA	NA	NA
5048	594.4695013369129	-1.0300717092991403	0.29925538497112564	1.6057329974948807e-4	9.612171597738504e-4	5048	PAFAH1B1	ENSG00000007168	platelet activating factor acetylhydrolase 1b regulatory subunit 1
14793	29.73632787657876	-2.3491702826534695	0.8315626657089245	1.6148705941011271e-4	9.663898103260158e-4	14793	NA	NA	NA
1781	1367.0583628984073	-1.1913412560182925	0.3676293450150197	1.6182519795761443e-4	9.67818124601455e-4	1781	DYNC1I2	ENSG00000077380	dynein cytoplasmic 1 intermediate chain 2
13524	38.98311722337307	-1.4049884686441794	0.4252866776381229	1.6327449664402472e-4	9.755864228398419e-4	13524	NA	NA	NA
14262	16.14563871260499	-1.7332857039533085	0.5427267353546761	1.6637559057225754e-4	9.92592080970786e-4	14262	NA	NA	NA
13866	25.474705445889075	-2.318981372043993	0.7039659220122005	1.6820432459840743e-4	0.0010019664404681992	13866	NA	NA	NA
6906	435.5650743628349	-1.1005915180641397	0.33206845969475496	1.683508639495105e-4	0.00100253248571647	6906	SERPINA7	ENSG00000123561	serpin family A member 7
15933	17.06847707648069	-1.669486170867748	0.5182192232233052	1.6928215485654483e-4	0.0010071537803923018	15933	NA	NA	NA
6047	508.81523100263485	-1.1197476990937862	0.33924329686911703	1.7005170575333856e-4	0.0010114230579662963	6047	RNF4	ENSG00000063978	ring finger protein 4
15279	14.682256636587297	-1.9120705305010006	0.6167284175596657	1.7048715911861586e-4	0.0010137032091681586	15279	NA	NA	NA
16624	16.08035015596701	-2.9843180367648423	0.9617480098327001	1.7343374563260258e-4	0.0010296504343368148	16624	NA	NA	NA
6724	96.7943511406767	-1.2918277556260296	0.3767054642658165	1.7421043843487573e-4	0.0010326245140527058	6724	NA	NA	NA
15118	21.587704118893207	-1.8807006998663116	0.6289860101668334	1.7416764742451867e-4	0.0010326245140527058	15118	NA	NA	NA
117	15862.593238447802	-1.0593732816438872	0.30568612874662177	1.7458005181050836e-4	0.0010339325588205428	117	ADCYAP1R1	ENSG00000078549	ADCYAP receptor type I
478	7385.746896519185	-1.1478549864452616	0.33082494799236956	1.7497761532105877e-4	0.001035341858243577	478	ATP1A3	ENSG00000105409	ATPase Na+/K+ transporting subunit alpha 3
14643	19.68643648327477	-1.5596251073490177	0.4812633837395544	1.7633690238133957e-4	0.001041800988841302	14643	NA	NA	NA
10665	130.40192829036016	-1.098259121324945	0.32727846072852074	1.769362569710448e-4	0.0010447076750344365	10665	TSBP1	ENSG00000204296	testis expressed basic protein 1
9753	112.6233504040622	-1.4038719070187935	0.4516008640110471	1.7912981755671272e-4	0.0010554179168850094	9753	ZSCAN12	ENSG00000158691	zinc finger and SCAN domain containing 12
4612	589.2636364357281	-1.2736184165030047	0.3992932400967384	1.812009921974028e-4	0.0010656852551083882	4612	NA	NA	NA
14926	20.18801157292801	-1.8955567727212341	0.6024832896938088	1.8286630114233428e-4	0.0010741808290162895	14926	NA	NA	NA
4426	1224.402635338422	-1.4345077429711508	0.4795187895464205	1.8435576768362317e-4	0.0010822768008720935	4426	NA	NA	NA
15728	21.19286440288273	-1.5102809655268503	0.4686176638909663	1.8771742426702335e-4	0.0010993586499128925	15728	NA	NA	NA
15862	13.096103702552028	-3.9031922618346337	1.2164762683981059	1.9083610748123458e-4	0.001114604288022901	15862	NA	NA	NA
4852	933.6328537174018	-1.550853555911054	0.5517632903800687	1.9340847744643506e-4	0.0011269228681392435	4852	NPY	ENSG00000122585	neuropeptide Y
4136	1033.6185541595655	-1.305898799259723	0.4226413407318381	1.9434945987047017e-4	0.0011320666981560071	4136	NA	NA	NA
6665	382.2157561840916	-1.4035846520581468	0.46116206077987826	1.944417115989641e-4	0.0011322651554241294	6665	SOX15	ENSG00000129194	SRY-box transcription factor 15
9590	259.5367970824858	-1.0335554021668727	0.307724586113239	1.947955711786388e-4	0.0011339864225867453	9590	AKAP12	ENSG00000131016	A-kinase anchoring protein 12
13709	31.370896069304905	-1.3953551181039752	0.42608177715164536	1.967111114630814e-4	0.0011434274014883595	13709	NA	NA	NA
13959	34.35521577949979	-1.3683665162733827	0.4177077180319684	1.9725888151737652e-4	0.0011462690633650835	13959	NA	NA	NA
7583	12.841145077833346	-2.7082556584977966	0.9638314987330668	1.9834228906531165e-4	0.0011515332003281713	7583	NA	NA	NA
7087	413.6284116891248	-1.0468277355780509	0.3162637486486816	1.9857161703263617e-4	0.0011515449493526093	7087	ICAM5	ENSG00000105376	intercellular adhesion molecule 5
18895	4.824788985680524	-5.839916052719786	2.7836878593850103	1.9862530815880218e-4	0.0011515449493526093	18895	NA	NA	NA
20690	3.421850868723253	-5.307590153154507	2.6432024678753874	1.9840909714852547e-4	0.0011515449493526093	20690	NA	NA	NA
14416	23.231957957569264	-1.4245034669575114	0.44099008546987833	1.9887200691920675e-4	0.001152542609567474	14416	NA	NA	NA
3504	331.0548668992643	-1.5844769349893328	0.5523963091068215	2.0164956392268972e-4	0.0011662116384842391	3504	NA	NA	NA
11732	107.33020750641387	-1.1070187026811988	0.3330154388579893	2.0214544139521049e-4	0.001168038133905045	11732	NA	NA	NA
14597	17.699083422505776	-2.2663415960518836	0.7276265623935995	2.0382139721685728e-4	0.001177023208082273	14597	NA	NA	NA
12486	40.35333584489241	-1.0145992672268742	0.2963144734834919	2.0545804733886216e-4	0.0011854192289539273	12486	NA	NA	NA
12467	37.46076046042142	-1.2976173945012532	0.39456743396556376	2.062292888502214e-4	0.001189516357532353	12467	NA	NA	NA
12887	21.44321020407178	-1.6970606527607834	0.5630221558376833	2.0703616809499e-4	0.0011934629346257704	12887	NA	NA	NA
13606	27.622730494413634	-1.723566963033046	0.5818113058848627	2.0703489853887724e-4	0.0011934629346257704	13606	NA	NA	NA
17492	9.119494141005772	-2.409023277755624	0.7820244877978358	2.078681773444675e-4	0.0011979042343206047	17492	NA	NA	NA
14958	12.217770017069071	-1.7853533711101972	0.5710442745608707	2.0820147718490192e-4	0.0011994697890750077	14958	NA	NA	NA
18634	6.179615550252676	-3.31986530866319	1.1573852784385632	2.0852771372966098e-4	0.0012009937368727235	18634	NA	NA	NA
1043	2256.7796666737054	-1.0051962775936727	0.3037642391691993	2.1353169488326916e-4	0.0012265467278994395	1043	CD52	ENSG00000169442	CD52 molecule
14755	28.687265921419485	-2.769141161039614	0.8616290690168881	2.143743564691733e-4	0.001231023709426551	14755	NA	NA	NA
7458	547.2624704069656	-1.4125084107467714	0.4517357188476215	2.1501279320236855e-4	0.0012333199067510834	7458	EIF4H	ENSG00000106682	eukaryotic translation initiation factor 4H
8359	585.2108149042116	-1.003350904563996	0.28981274150152186	2.1506186002708571e-4	0.0012333199067510834	8359	H4C1	ENSG00000278637	H4 clustered histone 1
17051	5.4684212775148415	-3.2712382051145856	1.0484890825335982	2.1509109313566505e-4	0.0012333199067510834	17051	NA	NA	NA
5470	249.63025741074765	-1.4227284346457354	0.4488585695528065	2.1613064692928418e-4	0.0012381411271342201	5470	PPEF2	ENSG00000156194	protein phosphatase with EF-hand domain 2
16447	9.261856010534766	-2.3026743918370194	0.7566205270206109	2.1681723756720092e-4	0.0012406587063496903	16447	NA	NA	NA
13051	34.62044451024882	-1.7386466400343088	0.5332854209246465	2.1886861861030279e-4	0.0012509257523568584	13051	NA	NA	NA
21794	3.1934346178199524	-5.1914157169396535	2.6075237053747307	2.1959940386361823e-4	0.001254365717226262	21794	NA	NA	NA
16810	9.242291723757262	-3.173310582967078	1.186543922730736	2.2378856477643058e-4	0.0012756734795296178	16810	NA	NA	NA
2993	1218.105072754918	-1.077380615272843	0.3305642397864277	2.246122341643903e-4	0.0012796190541783372	2993	GYPA	ENSG00000170180	glycophorin A (MNS blood group)
7635	32.607825646319434	-1.2515330001406648	0.3798718745136371	2.2902735165122547e-4	0.001301723507734959	7635	NA	NA	NA
16096	19.67548972680681	-3.381188694011207	1.0631411912243478	2.2976952733058813e-4	0.0013044179613128867	16096	NA	NA	NA
10394	135.3936276926581	-1.4437443969317099	0.47261383626066833	2.301287178440325e-4	0.0013060761090588266	10394	PRG3	ENSG00000156575	proteoglycan 3, pro eosinophil major basic protein 2
15258	15.267850587909633	-1.8922415354014441	0.6229230982090589	2.32271518345789e-4	0.0013174689648870299	15258	NA	NA	NA
6576	620.2433047297164	-1.5810574822487162	0.4824169660289263	2.3734915246362618e-4	0.0013423574124076226	6576	SLC25A1	ENSG00000100075	solute carrier family 25 member 1
7707	178.00487967064856	-1.0239046372601799	0.3057402628756435	2.384212426749038e-4	0.0013464642494765825	7707	ZNF148	ENSG00000163848	zinc finger protein 148
14767	15.062768296515769	-1.958613488908555	0.658924928077024	2.4169805539001881e-4	0.0013629921344378894	14767	NA	NA	NA
19447	5.28460703164804	-3.96535847786527	1.5409529816961023	2.4304835478176925e-4	0.0013690199804364722	19447	NA	NA	NA
15914	7.598481899893353	-2.577677002095463	0.8465408936445472	2.444502512011664e-4	0.0013757219024366392	15914	NA	NA	NA
18512	7.160137314180403	-2.6044762952437877	0.8625592515366475	2.447471599614688e-4	0.001376994645854335	18512	NA	NA	NA
9039	319.1462341130318	-1.0379670134194334	0.31651875556939907	2.46817651606427e-4	0.0013866750521008963	9039	UBA3	ENSG00000144744	ubiquitin like modifier activating enzyme 3
16006	10.727642548205479	-2.915549191268026	1.0935003966396022	2.466816239115805e-4	0.0013866750521008963	16006	NA	NA	NA
626	4699.609150463803	-1.1956350010926922	0.3860127152688253	2.4878984032078585e-4	0.001396912603139877	626	NA	NA	NA
1904	2310.133341069808	-1.0913356435213353	0.3430358298045557	2.5481415188957195e-4	0.001425801670478137	1904	NA	NA	NA
17818	7.5927148221691425	-3.540196330240796	1.2984538217141315	2.5479759040259364e-4	0.001425801670478137	17818	NA	NA	NA
5784	811.6350453767012	-1.2138947645585934	0.39146344171367237	2.556078877434688e-4	0.0014298318779464346	5784	PTPN14	ENSG00000152104	protein tyrosine phosphatase non-receptor type 14
15386	9.319098712592785	-2.1044356142810217	0.6922798477333171	2.5625746343383744e-4	0.0014322304698121513	15386	NA	NA	NA
14456	23.348713263758793	-2.1656420593722623	0.8573646715746487	2.583189861655397e-4	0.001441268861745289	14456	NA	NA	NA
5046	669.9277829307738	-1.0102131174706577	0.30804769122959585	2.6175416194439035e-4	0.0014579834349283901	5046	PCSK6	ENSG00000140479	proprotein convertase subtilisin/kexin type 6
13596	20.08594646864622	-1.5239640577091125	0.48736280727877024	2.637196621769202e-4	0.0014663566701785841	13596	NA	NA	NA
13482	31.677595939892537	-1.58559825548392	0.5118112799784519	2.647678002738185e-4	0.0014702715627822897	13482	NA	NA	NA
11885	28.791282838459708	-1.1396107081796618	0.34619447244923407	2.671741511714201e-4	0.0014813322381615403	11885	NA	NA	NA
6976	414.3618394955195	-1.1614186302457836	0.370483331528794	2.705713751621655e-4	0.0014984603107657663	6976	TRGV3	ENSG00000211699	T cell receptor gamma variable 3
9031	193.52865242662838	-1.6975824539021065	0.6608588544120567	2.7931060922101837e-4	0.0015411578582507056	9031	BAZ1B	ENSG00000009954	bromodomain adjacent to zinc finger domain 1B
3320	1093.0158427988154	-1.211268861836303	0.39656711173870673	2.7950658859686667e-4	0.0015418020750237024	3320	HSP90AA1	ENSG00000080824	heat shock protein 90 alpha family class A member 1
17227	5.245283175623439	-3.596003754407287	1.2779969777391802	2.819948474396367e-4	0.0015546463813095664	17227	NA	NA	NA
1224	2541.364938831552	-1.5077394215014326	0.5498024810488782	2.83314523250052e-4	0.0015614794497222494	1224	NA	NA	NA
7627	101.7512589743461	-1.2118351358001243	0.3735148789939115	2.847249377509621e-4	0.001568364566535939	7627	ZNF75A	ENSG00000162086	zinc finger protein 75A
9783	262.68559894358447	-1.706209647039152	0.6849546107602457	2.8503722326110234e-4	0.001568992786700533	9783	RIMS3	ENSG00000117016	regulating synaptic membrane exocytosis 3
15063	15.907653783192519	-2.4492285603213486	1.0535148335190105	2.850808536957548e-4	0.001568992786700533	15063	NA	NA	NA
12017	83.48028437609938	-1.4023585081605774	0.46727958935229996	2.854167825872922e-4	0.0015703975136927605	12017	NA	NA	NA
12919	62.51184353725675	-1.9058126651698932	0.6589267330392762	2.8643155818043175e-4	0.0015750902949277714	12919	NA	NA	NA
19634	3.0201415110319108	-5.08336471699699	2.6211805898604874	2.9074529817105845e-4	0.0015947559886434523	19634	NA	NA	NA
11069	62.74404087945775	-1.6541657105164222	0.610174614546492	2.9257603979164433e-4	0.0016025393499536139	11069	RAPGEF4	ENSG00000091428	Rap guanine nucleotide exchange factor 4
16758	6.163530441561332	-3.6295096076035063	1.251657721859767	2.9333976913603843e-4	0.001604915728747946	16758	NA	NA	NA
4613	989.1447917604141	-1.2884214733484527	0.4372392061608037	2.949448125877373e-4	0.0016118845823560673	4613	MYCN	ENSG00000134323	MYCN proto-oncogene, bHLH transcription factor
10229	162.87425517754264	-1.1122979834173634	0.3471257124735983	2.956443522647543e-4	0.0016150799640118755	10229	COQ7	ENSG00000167186	coenzyme Q7, hydroxylase
14238	31.90670002162891	-1.735337591947331	0.5456423530794715	2.9569548901774384e-4	0.0016150799640118755	14238	NA	NA	NA
18686	6.013300560766925	-2.8240949373053614	0.9406065121938504	2.9622327174132093e-4	0.0016175087237255462	18686	NA	NA	NA
10201	119.43942648966149	-1.3004035433069854	0.43392593269852164	2.9732833173418284e-4	0.0016229098953684106	10201	NME6	ENSG00000172113	NME/NM23 nucleoside diphosphate kinase 6
11607	75.92163716699244	-1.8311919176606957	0.75239799723039	2.9746883084718815e-4	0.0016229439072377708	11607	NA	NA	NA
6902	603.2801206660062	-1.3880951764306801	0.44285185148314876	2.976664726905298e-4	0.0016235670473739913	6902	TBCA	ENSG00000171530	tubulin folding cofactor A
7323	195.20683371260833	-1.3455551040425906	0.45637607454206336	2.9792141616661157e-4	0.001624502291963695	7323	UBE2D3	ENSG00000109332	ubiquitin conjugating enzyme E2 D3
12946	41.58655609416617	-1.2561896802842842	0.39980968432235325	3.0251919998375396e-4	0.0016472652912377828	12946	NA	NA	NA
11864	123.20287242995198	-1.2423018086976905	0.37835715314469526	3.028282231383322e-4	0.0016484867274112118	11864	NA	NA	NA
12379	56.657826369914105	-1.4184445822822085	0.4822106835069894	3.040451645402027e-4	0.0016541875890235338	12379	NA	NA	NA
11034	163.9659192888453	-1.209351897231709	0.37814801047644964	3.0528504371691277e-4	0.001659539730663363	11034	DSTN	ENSG00000125868	destrin, actin depolymerizing factor
1106	2805.4096156681	-1.3578805245510903	0.47106785874348206	3.089802421767825e-4	0.0016772843774065173	1106	CHD2	ENSG00000173575	chromodomain helicase DNA binding protein 2
15798	20.189998703654787	-1.7816655722796222	0.5912127036773842	3.172154278876117e-4	0.0017138615885954503	15798	NA	NA	NA
14118	22.665425917280057	-1.7339206262838671	0.5710628376214715	3.175233620255107e-4	0.001715049166910481	14118	NA	NA	NA
6929	611.1183819407772	-1.111398495367538	0.35737942705201947	3.180383289761541e-4	0.001716877647768359	6929	TCF3	ENSG00000071564	transcription factor 3
16065	8.720259570004636	-2.516133309692763	0.8748206254883155	3.183842640829804e-4	0.001718268486777283	16065	NA	NA	NA
13782	19.03582435457863	-2.248261972276921	0.7233917464581209	3.188241913997118e-4	0.0017201656747518135	13782	NA	NA	NA
8302	326.201484483728	-1.0316460438221133	0.32073577812104126	3.1960228411848714e-4	0.0017238858235116069	8302	KLRC4	ENSG00000183542	killer cell lectin like receptor C4
11331	39.587767423138004	-1.6343057929626719	0.5166403537306236	3.2292360916561153e-4	0.0017389087874853254	11331	PHB2	ENSG00000215021	prohibitin 2
11279	36.53470500577538	-1.1395126374181257	0.3524842539785818	3.25626390985091e-4	0.0017505566836908443	11279	KLF8	ENSG00000102349	KLF transcription factor 8
12244	63.06699290674233	-1.08733473427683	0.3394475560372106	3.256003453416551e-4	0.0017505566836908443	12244	NA	NA	NA
9394	156.79740901613042	-1.5358588086625713	0.5723307549602719	3.295544736997032e-4	0.0017687423090650646	9394	HS6ST1	ENSG00000136720	heparan sulfate 6-O-sulfotransferase 1
13961	24.285529687082793	-1.6239287128468725	0.5497553144924252	3.316557763880003e-4	0.0017791410034637253	13961	NA	NA	NA
16242	8.433206632409208	-2.2627045042018348	0.7672930175249495	3.3275904031106375e-4	0.0017829911022834834	16242	NA	NA	NA
9263	225.75607753578572	-1.6132963180446485	0.6144282038585454	3.3909329871666366e-4	0.0018124380711248545	9263	STK17A	ENSG00000164543	serine/threonine kinase 17a
15724	13.005160612671883	-1.9286302625286804	0.6458301176489383	3.427361860578004e-4	0.0018293990446711062	15724	NA	NA	NA
11042	131.57442122344497	-1.480766786909352	0.5326730682928836	3.5129025864781587e-4	0.0018683956609852814	11042	GUSBP15	NA	GUSB pseudogene 15
2331	1722.9896193341228	-1.1697212268855355	0.37973910079828854	3.51812836606049e-4	0.0018706638287405244	2331	FMOD	ENSG00000122176	fibromodulin
16500	7.2879552598681245	-2.333673889831648	0.79524357492942	3.5443617806071815e-4	0.0018830691949876157	16500	NA	NA	NA
